doc_id,label,category,year,text,split,source,journalTitle,doi,pubType
41162940_MED,b,Parkinson,2025,DeepB lt sup gt 3 lt sup gt Pred blood brain barrier peptide predictor using stacked BiGRU model novel features,train,MED,,10.1186/s12915-025-02419-0,
40326513_MED,d,MCI,2025,Development Simple Risk Scores Prediction Brain Amyloid Tau Status Older Adults Mild Cognitive Impairment Machine Learning Approach h4 Objectives h4,train,MED,,10.1093/geronb/gbaf085,
41398345_MED,a,Alzheimer,2025,NeuroFusionNet hybrid EEG feature fusion framework accurate explainable Alzheimer s Disease detection Alzheimer s Disease AD common neurodegenerative disorders early,train,MED,,10.1038/s41598-025-28070-x,
40599184_MED,b,Parkinson,2025,Revolutionizing gastroenterology hepatology artificial intelligence precision diagnosis equitable healthcare interdisciplinary practice Artificial intelligence AI driving paradigm shift gastroenterology hepatology delivering,train,MED,,10.3748/wjg.v31.i24.108021,
40613373_MED,b,Parkinson,2025,EEG Based Classification Parkinson s Disease Freezing Gait Using Midfrontal Beta Oscillations h4 Background h4 Freezing gait FOG debilitating motor,train,MED,,10.31083/jin39023,
39045778_MED,c,Vascular dementia,2024,Application artificial intelligence based magnetic resonance imaging diagnosis cerebral small vessel disease Cerebral small vessel disease CSVD important cause stroke,train,MED,,10.1111/cns.14841,
41450959_MED,c,Vascular dementia,2025,comparative study risk factors predictive models cognitive dysfunction patients leukoaraiosis based machine learning algorithms h4 Objective h4 explore risk factors,train,MED,,10.3389/fnins.2025.1654584,
41132587_MED,c,Vascular dementia,2025,Rethinking neuropsychological test validity dementia assessment critical review age neuroimaging digital markers Neuropsychological tests essential tools evaluating dementia related neurocognitive,train,MED,,10.3389/fnhum.2025.1578648,
41590351_MED,b,Parkinson,2026,Machine Learning Biomarker Driven Precision Oncology Automated Immunohistochemistry Scoring Emerging Directions Genitourinary Cancers Immunohistochemistry IHC essential diagnostic prognostic predictive biomarker,train,MED,,10.3390/curroncol33010031,
36269086_MED,e,Lewy body dementia,2022,Digital Histological Study Neocortical Grey White Matter Tau Burden Tauopathies 3R 4R tau species Alzheimer disease AD 50 Lewy body,train,MED,,10.1093/jnen/nlac094,
40408321_MED,a,Alzheimer,2025,Leveraging transformers explainable AI Alzheimer s disease interpretability Alzheimer s disease AD progressive brain ailment causes memory loss cognitive decline,train,MED,,10.1371/journal.pone.0322607,
PPR1094325_PPR,b,Parkinson,2025,Protein Dimension DB Unified Protein Repository Representation Learning Functional Analysis Inspired success large language models areas like natural language processing,train,PPR,,10.1101/2025.09.29.679219,
36960885_MED,e,Lewy body dementia,2024,Natural language processing techniques studying language pathological ageing scoping review h4 Background h4 past years growing employment verbal productions digital,train,MED,,10.1111/1460-6984.12870,
41234569_MED,d,MCI,2025,Deep learning radiomics lt sup gt 18 lt sup gt F FDG PET CT imaging mediastinal lymph node characteristics predictors,train,MED,,10.21037/tlcr-2025-650,
38767479_MED,e,Lewy body dementia,2025,Recent progress applications presynaptic dopaminergic positron emission tomography imaging parkinsonism Nowadays presynaptic dopaminergic positron emission tomography assesses deficiencies dopamine synthesis,train,MED,,10.4103/1673-5374.391180,
41516246_MED,c,Vascular dementia,2025,Signaling Molecules Diagnosis Cognitive Disorders Current State Prospects Cognitive disorders present significant medical social challenges nowadays high prevalence progressive course,train,MED,,10.3390/ijms27010372,
40592210_MED,c,Vascular dementia,2025,Region based U nets fast accurate scalable deep brain segmentation Application Parkinson Plus Syndromes early diagnosis age related neurodegenerative diseases,train,MED,,10.1016/j.nicl.2025.103807,
39430618_MED,a,Alzheimer,2024,Applications artificial intelligence emergency critical care diagnostics systematic review meta analysis h4 Introduction h4 Artificial intelligence come highlight fields science,train,MED,,10.3389/frai.2024.1422551,
39778924_MED,b,Parkinson,2025,Artificial intelligence rheumatology research good Artificial intelligence AI transforming rheumatology research myriad studies aiming improve diagnosis prognosis treatment prediction showing,train,MED,,10.1136/rmdopen-2024-004309,
41079483_MED,c,Vascular dementia,2025,Graph neural networks Alzheimer s disease diagnosis review unimodal multimodal advances Alzheimer s Disease AD leading neurodegenerative disorder presents significant,train,MED,,10.3389/fnins.2025.1623141,
40722321_MED,b,Parkinson,2025,Diagnostic Therapeutic Prognostic Applications Artificial Intelligence AI Clinical Management Brain Metastases BMs Brain metastases BMs common intracranial tumors adults heterogeneity,train,MED,,10.3390/brainsci15070730,
41016570_MED,a,Alzheimer,2025,Mapping evolving landscape lecanemab research Alzheimer s Disease bibliometric analysis h4 Background h4 Lecanemab monoclonal antibody targets amyloid beta aggregates,train,MED,,10.1016/j.ejphar.2025.178187,
39744035_MED,b,Parkinson,2024,Transformers deep learning models missing data imputation application ReMasker model psychometric scale h4 Introduction h4 Missing data psychometric research presents,train,MED,,10.3389/fpsyg.2024.1449272,
41371350_MED,a,Alzheimer,2026,Predictive modeling approaches Alzheimer s disease diagnosis neuroimaging techniques Alzheimer s disease AD brain s neurodegenerative diseases distinguished progressive mental,train,MED,,10.1016/j.arr.2025.102989,
41596003_MED,d,MCI,2026,Machine Learning Framework Cognitive Impairment Screening Speech Multimodal Large Models b Background b Early diagnosis Alzheimer s disease AD essential,train,MED,,10.3390/bioengineering13010073,
39391585_MED,c,Vascular dementia,2024,Acceleration brain aging small volume infarcts h4 Introduction h4 Previous studies shown stroke patients exhibit greater neuroimaging derived biological brain,train,MED,,10.3389/fnagi.2024.1409166,
41444580_MED,a,Alzheimer,2025,Prediction analysis anti aging peptides using data augmentation machine learning algorithms h4 Background h4 species Aging inevitable biological process poses,train,MED,,10.1186/s12915-025-02469-4,
39940966_MED,e,Lewy body dementia,2025,Multimer Detection Universal Assay Differentiating Protein Oligomers Monomers Depositions protein aggregates typical pathological hallmarks various neurodegenerative diseases NDs example amyloid,train,MED,,10.3390/ijms26031199,
40428070_MED,d,MCI,2025,Unlocking Deeper Insights Medical Images Machine Learning Recent years witnessed remarkable progress intersection medical imaging biochemical assays image analysis machine,train,MED,,10.3390/bioengineering12050451,
38827102_MED,b,Parkinson,2024,Exploring Large Language Models Acronym Symbol Sense Disambiguation Semantic Similarity Relatedness Assessment Acronyms abbreviations symbols play significant role clinical notes,train,MED,,,
41220866_MED,c,Vascular dementia,2025,Executive Summary 2025 International Conference Korean Dementia Association International Congress Asian Society Dementia IC KDA ASAD 2025 Report Academic Committee,train,MED,,10.12779/dnd.2025.24.4.209,
41275008_MED,d,MCI,2025,Caudate nucleus atrophy neuroimaging feature mild cognitive impairment induced occupational aluminum exposure Occupational aluminum Al exposure linked mild cognitive impairment,train,MED,,10.1038/s41598-025-29829-y,
40051645_MED,d,MCI,2024,Segmental Suprasegmental Speech Foundation Models Classifying Cognitive Risk Factors Evaluating Box Performance Speech foundation models remarkably successful various consumer applications,train,MED,,10.21437/interspeech.2024-2063,
40470497_MED,d,MCI,2025,Machine learning applied mild cognitive impairment bibliometric visual analysis 2015 2024 h4 Background h4 present world background severe aging population,train,MED,,10.3389/fneur.2025.1587441,
40068050_MED,c,Vascular dementia,2025,cases report relationship white matter hyperintensity volume cognitive dysfunction cerebral small vessel disease based magnetic resonance imaging h4 Rationale h4,train,MED,,10.1097/md.0000000000041577,
41484307_MED,a,Alzheimer,2026,Language biomarker screening using AI transdiagnostic approach brain Individuals left hemisphere damage LHD right hemisphere damage RHD dementia mild cognitive,train,MED,,10.1038/s41598-025-34257-z,
IND609262288_AGR,b,Parkinson,2025,Attention based multi modal robust cattle identification technique using deep learning Conventional cattle identification techniques ear tagging tattooing microchip embedding,train,AGR,,,
39659516_MED,d,MCI,2024,Contribution Scalp Regions Machine Learning Based Classification Dementia Utilizing Resting State qEEG Signals h4 Purpose h4 study aims investigate using,train,MED,,10.2147/ndt.s486452,
41458798_MED,b,Parkinson,2025,Systematic Literature Review Precision Anesthesia Machine Learning Automated Drug Titration Real Time Physiologic Optimization integration machine learning ML artificial intelligence,train,MED,,10.7759/cureus.97747,
36085984_MED,e,Lewy body dementia,2022,Distinguishing Lewy Body Dementia Alzheimer s Disease using Machine Learning Heterogeneous Data Feasibility Study Dementia Lewy Bodies DLB second common,train,MED,,10.1109/embc48229.2022.9871714,
39803417_MED,b,Parkinson,2025,Artificial Intelligence Nephrology Clinical Applications Challenges Artificial intelligence AI increasingly used medical specialties nephrology lagged adopting incorporating machine learning techniques,train,MED,,10.1016/j.xkme.2024.100927,
PPR1065851_PPR,d,MCI,2025,Diagnostic Classification Mild Cognitive Impairment Parkinson s Disease Using Subject Level Stratified Machine Learning Analysis h4 Background h4 timely identification,train,PPR,,10.20944/preprints202508.0655.v1,
40596742_MED,c,Vascular dementia,2025,Differential dementia detection multimodal brain images real world dataset h4 Introduction h4 Artificial intelligence AI models applied differential dementia detection,train,MED,,10.1002/alz.70362,
41097649_MED,b,Parkinson,2025,Radiomics Driven Tumor Prognosis Prediction Imaging Modalities Advances Sampling Feature Selection Multi Omics Integration Radiomics shown remarkable potential predicting cancer,train,MED,,10.3390/cancers17193121,
40439668_MED,e,Lewy body dementia,2025,PPIxGPN plasma proteomic profiling neurodegenerative biomarkers protein protein interaction based eXplainable graph propagational network Neurodegenerative diseases involve progressive neuronal dysfunction,train,MED,,10.1093/bib/bbaf213,
40847452_MED,a,Alzheimer,2025,Inductive Transfer Learning Based Hybrid Model Techniques Accurate Automated Diagnosis Neurological Diseases h4 Purpose h4 study presents NeuroDL novel deep,train,MED,,10.1002/brb3.70788,
40971323_MED,a,Alzheimer,2025,Machine learning based risk scores associated conversion dementia Veterans BackgroundWe previously developed ancestry specific risk scores undiagnosed Alzheimer s disease,train,MED,,10.1177/13872877251378773,
41625481_MED,c,Vascular dementia,2026,Deep learning retinal imaging model identifies poor brain health older adults dementia h4 Introduction h4 Cog Brain Health validated deep,train,MED,,10.1016/j.cccb.2026.100529,
PPR600097_PPR,e,Lewy body dementia,2023,Predictive Models Features Patient Mortality Dementia Types title Abstract title p Dementia care challenging divergent trajectories disease progression outcomes Predictive,train,PPR,,10.21203/rs.3.rs-2350961/v1,
40264673_MED,a,Alzheimer,2025,Digital intelligence technology new quality productivity precision traditional Chinese medicine Traditional Chinese medicine complex medical characterized multiple metabolites targets pathways,train,MED,,10.3389/fphar.2025.1526187,
40263406_MED,a,Alzheimer,2025,Revolutionizing Alzheimer s disease detection cutting edge CAPCBAM deep learning framework Early accurate diagnosis Alzheimer s disease AD crucial effective,train,MED,,10.1038/s41598-025-98476-0,
39400832_MED,c,Vascular dementia,2024,Importance Serum Albumin Deep Learning Based Prediction Cognitive Function Data Aged Using Basic Blood Test h4 Background h4 Recently method,train,MED,,10.1007/978-3-031-67458-7_42,
40007740_MED,c,Vascular dementia,2025,Prediction models cognitive impairment middle aged patients cerebral small vessel disease h4 Purpose h4 study aims develop hippocampal texture model,train,MED,,10.3389/fneur.2025.1462636,
41234936_MED,c,Vascular dementia,2025,Predictive value cerebral perfusion guanine nucleotide binding protein alpha stimulating activity polypeptide ischemic white matter lesions machine learning approach h4,train,MED,,10.3389/fneur.2025.1612379,
40900876_MED,a,Alzheimer,2025,Artificial intelligence early diagnosis risk prediction periodontal systemic interactions Clinical utility future directions h4 Background h4 Artificial intelligence AI transforming,train,MED,,10.5662/wjm.v15.i4.105516,
39060551_MED,c,Vascular dementia,2024,Physical reserve underpinning functional neural networks moderate relationship white matter hyperintensity postural balance older adults subcortical ischemic vascular cognitive impairment,train,MED,,10.1038/s41598-024-68050-1,
36143154_MED,c,Vascular dementia,2022,Real World Testing Machine Learning Derived Visual Scale Tc99m TRODAT 1 Diagnosing Lewy Body Disease Comparison Traditional Approach Using Semiquantification,train,MED,,10.3390/jpm12091369,
40283882_MED,c,Vascular dementia,2025,Chemical Space Exploration Machine Learning Based Screening PDE7A Inhibitors b Background Objectives b Phosphodiesterase 7 PDE7 member PDE superfamily selectively,train,MED,,10.3390/ph18040444,
41489988_MED,b,Parkinson,2026,Development Validation Machine Learning Models Predicting Falls Hospitalized Older Adults Retrospective Cross Sectional Study h4 Background h4 Falls leading causes,train,MED,,10.2196/80602,
38252622_MED,d,MCI,2024,Comparing performance statistical machine learning deep learning algorithms predict time event simulation study conversion mild cognitive impairment Mild Cognitive Impairment,train,MED,,10.1371/journal.pone.0297190,
34922583_MED,e,Lewy body dementia,2021,Neuropathology molecular diagnosis Synucleinopathies Synucleinopathies clinically pathologically heterogeneous disorders characterized pathologic aggregates synuclein neurons glia form Lewy bodies Lewy neurites,train,MED,,10.1186/s13024-021-00501-z,
40902468_MED,a,Alzheimer,2025,Muti band Morlet mutual information functional connectivity classifying Alzheimer s disease frontotemporal dementia deep learning technique Accurate differentiation Alzheimer s,train,MED,,10.1016/j.compbiomed.2025.111041,
40796810_MED,b,Parkinson,2025,DualGCN GE integration spatiotemporal representations blood expression data dual view graph convolution network identify Parkinson s disease subtypes h4 Background,train,MED,,10.1186/s12859-025-06181-6,
40024275_MED,a,Alzheimer,2025,Scoping Review Artificial Intelligence Precision Nutrition role artificial intelligence AI precision nutrition rapidly expanding scoping review recent studies potential future,train,MED,,10.1016/j.advnut.2025.100398,
40748323_MED,b,Parkinson,2025,technical review multi omics data integration methods classical statistical deep generative approaches rapid advancement high throughput sequencing assay technologies resulted,train,MED,,10.1093/bib/bbaf355,
41607504_MED,c,Vascular dementia,2025,Research trends frontiers astrocytes cognitive impairment bibliometric analysis 2015 2024 h4 Objective h4 Astrocytes constituting predominant glial cell population central,train,MED,,10.3389/fnagi.2025.1708008,
41340968_MED,a,Alzheimer,2025,Artificial Intelligence Acute Neuroimaging Pathways Diagnostic Accuracy Workflow Performance Clinical Outcomes CT MRI Stroke Trauma review summarizes current evidence artificial,train,MED,,10.7759/cureus.98312,
40896622_MED,b,Parkinson,2025,Artificial Intelligence Nephrology Pioneering Precision Multimodal Intelligence Artificial intelligence AI rapidly advancing tool healthcare significant implications nephrology Integrating AI particularly,train,MED,,10.25259/ijn_496_2024,
41170012_MED,c,Vascular dementia,2025,Discriminative Accuracy CHA2DS2 VASc Score Development Predictive Accuracy Model Using Machine Learning Ischemic Stroke Risk Cardiac Amyloidosis Atrial Fibrillation h4,train,MED,,10.14740/cr2101,
41534360_MED,d,MCI,2026,Resting State EEG captures functional network correlates plasma p Tau 217 Alzheimer s disease h4 Background h4 Scalable biomarkers needed,train,MED,,10.1016/j.nicl.2026.103947,
40126546_MED,e,Lewy body dementia,2025,AI Derived Blood Biomarkers Ovarian Cancer Diagnosis Systematic Review Meta Analysis h4 Background h4 Emerging evidence underscores potential application artificial,train,MED,,10.2196/67922,
39085973_MED,c,Vascular dementia,2024,Understanding machine learning applications dementia research clinical practice review biomedical scientists clinicians inter national longitudinal dementia observational datasets encompassing demographic,train,MED,,10.1186/s13195-024-01540-6,
40285058_MED,a,Alzheimer,2025,Condensation Data Knowledge Network Traffic Classification Techniques Applications Open Issues accurate efficient classification network traffic including malicious traffic essential effective,train,MED,,10.3390/s25082368,
41357353_MED,d,MCI,2025,Retinal nerve fibre layer thickness associated attention predicts risk states dementia Alzheimer s disease associated lower circumpapillary retinal nerve fibre,train,MED,,10.1093/braincomms/fcaf464,
39087520_MED,c,Vascular dementia,2024,Machine deep learning algorithms classifying different types dementia literature review cognitive impairment known dementia affects millions individuals globe use machine,train,MED,,10.1080/23279095.2024.2382823,
PPR1001394_PPR,e,Lewy body dementia,2025,Predicting cognitive decline prodromal synucleinopathies using clinical markers machine learning title Abstract title p Neuroprotective interventions dementia Lewy bodies DLB,train,PPR,,10.21203/rs.3.rs-4619161/v2,
41601594_MED,c,Vascular dementia,2025,Identification validation interpretable EEG based machine learning model diagnosis post stroke cognitive impairment h4 Introduction h4 Post stroke cognitive impairment,train,MED,,10.3389/fnagi.2025.1700771,
40842404_MED,b,Parkinson,2025,Machine Learning Based Identification Petroleum Distillates Gasoline Traces Using Measured Synthetic GC Spectra Collected Samples Ignition cases involving arsons typically,train,MED,,10.1002/minf.70008,
PPR1077886_PPR,d,MCI,2025,Subregional Limbic Radiomics FDG PET Provides Accurate Early Detection Alzheimer s Disease title Abstract title p Background investigate radiomics features,train,PPR,,10.21203/rs.3.rs-7407302/v1,
40228177_MED,d,MCI,2025,c Triadem constrained explainable deep learning model identify novel biomarkers Alzheimer s disease Alzheimer s disease AD neurodegenerative disorder requires,train,MED,,10.1371/journal.pone.0320360,
39846293_MED,c,Vascular dementia,2025,Semantic abnormalities schizophrenia bipolar disorder natural language processing approach h4 Introduction h4 diagnostic boundaries schizophrenia bipolar disorder controversial ambiguity psychiatric,train,MED,,10.1177/00368504241308309,
40755696_MED,a,Alzheimer,2025,Machine Learning Nursing Cross Disciplinary Review Rapid advancement artificial intelligence AI machine learning ML transforming healthcare nursing practice inevitably affected,train,MED,,10.7759/cureus.87181,
40537090_MED,a,Alzheimer,2025,Use Machine Learning Analyzing Real World Data Disease Prediction Management Systematic Review h4 Background h4 Machine learning ML big data,train,MED,,10.2196/68898,
40754866_MED,a,Alzheimer,2025,Advancing Alzheimer s Diagnosis AI Enhanced MRI Review Challenges Implications Neurological disorders marked neurodegeneration leading impaired cognition psychosis mood alterations,train,MED,,10.2174/011570159x353595250303064846,
40589941_MED,c,Vascular dementia,2025,Investigating Aging DNA Methylation Path Improving Health Span Investigating aging subject intense biomedical focus coincided unprecedented rise epigenetic research DNA,train,MED,,10.59249/byoi5042,
38221643_MED,e,Lewy body dementia,2024,Survey current situation early diagnosis dementia contributing factors Japan h4 Background h4 Early diagnosis dementia important initiation non pharmacological activities,train,MED,,10.1111/psyg.13075,
41080650_MED,c,Vascular dementia,2025,Cerebral small vessel disease lesion segmentation methods systematic review Cerebral small vessel disease CSVD manifest brain lesions visible magnetic resonance,train,MED,,10.1016/j.cccb.2025.100396,
39737936_MED,e,Lewy body dementia,2024,Longitudinal network changes phenoconversion risk isolated REM sleep behavior disorder Isolated rapid eye movement sleep behavior disorder prodrome synucleinopathies Using,train,MED,,10.1038/s41467-024-54695-z,
39534124_MED,d,MCI,2024,Machine minds Artificial intelligence psychiatry Diagnostic interventional aspects psychiatric care augmented use digital health technologies Recent studies tried explore use,train,MED,,10.4103/ipj.ipj_157_23,
41188323_MED,a,Alzheimer,2025,Web based AI driven framework combining multi modal data CNN LLM Parkinson s disease diagnosis Parkinson s disease PD progressive,train,MED,,10.1038/s41598-025-22448-7,
41205374_MED,b,Parkinson,2025,Hierarchical graph guided contextual representation learning Neurodegenerative pattern recognition MRI Neurodegenerative ND diseases autoimmune diseases affect central nervous including brain,train,MED,,10.1016/j.compbiomed.2025.111276,
41061393_MED,b,Parkinson,2025,optimized framework Parkinson s disease classification using multimodal neuroimaging data ensemble based data fusion networks Parkinson s disease PD neurodegenerative,train,MED,,10.1016/j.compbiomed.2025.111126,
40114140_MED,b,Parkinson,2025,Development PDAC diagnosis prognosis evaluation models based machine learning h4 Background h4 Pancreatic ductal adenocarcinoma PDAC difficult detect early highly,train,MED,,10.1186/s12885-025-13929-z,
PPR434504_PPR,e,Lewy body dementia,2021,Mild Cognitive Impairment Stratification Artificial Intelligence FDG PET title Abstract title p Purpose purpose project develop externally validate Deep Learning,train,PPR,,10.21203/rs.3.rs-1166745/v1,
41223925_MED,d,MCI,2025,Hippocampal auto segmentation based deep learning identifying magnetic resonance imaging biomarkers early mild cognitive impairment h4 Objective h4 study developed,train,MED,,10.1016/j.neuroscience.2025.11.014,
39766491_MED,d,MCI,2024,Multilingual Prediction Cognitive Impairment Large Language Models Speech Analysis h4 Background h4 Cognitive impairment poses significant global health challenge emphasizing,train,MED,,10.3390/brainsci14121292,
40529344_MED,a,Alzheimer,2025,Artificial Intelligence Chronic Disease Management Aging Populations Systematic Review Machine Learning NLP Applications China s elderly population grows rapidly aging,train,MED,,10.2147/ijgm.s516247,
41536772_MED,d,MCI,2025,Research interpretable machine learning models diagnosis staging mild cognitive impairment h4 Background h4 Mild cognitive impairment MCI critical prodromal stage,train,MED,,10.3389/fneur.2025.1708525,
39945146_MED,b,Parkinson,2025,Big data approaches novel mechanistic insights sleep circadian rhythms workshop summary National Center Sleep Disorders Research National Heart Lung Blood,train,MED,,10.1093/sleep/zsaf035,
39588176_MED,d,MCI,2024,Review Datasets Optimization Strategies Learning Algorithms Analyzing Alzheimer s Dementia Detection Alzheimer s Dementia AD progressive neurological disorder affects memory,train,MED,,10.2147/ndt.s496307,
38265159_MED,e,Lewy body dementia,2024,Lewy body dementia Overcoming barriers identifying solutions Despite high prevalence dementias Lewy body dementia LBD remains poorly understood limited albeit,train,MED,,10.1002/alz.13674,
33986284_MED,e,Lewy body dementia,2021,Serum metabolic biomarkers synucleinopathy conversion isolated REM sleep behavior disorder Isolated rapid eye movement REM sleep behavior disorder iRBD prodromal,train,MED,,10.1038/s41531-021-00184-9,
40673165_MED,d,MCI,2025,Developing testing AI based voice biomarker models detect cognitive impairment community dwelling adults cross sectional study Japan h4 Background h4,train,MED,,10.1016/j.lanwpc.2025.101598,
40292940_MED,a,Alzheimer,2025,Learning Scales LSTM GPT2 Fusion Network Hybrid Approach Time Series Anomaly Detection Anomaly detection AD multivariate time series data MTS,train,MED,,10.3390/s25061849,
39512701_MED,c,Vascular dementia,2024,Korea Registries Overcome Dementia Accelerate Dementia Research K ROAD Cohort Dementia Research Ethnic Specific Insights h4 Background purpose h4 Dementia,train,MED,,10.12779/dnd.2024.23.4.212,
40299653_MED,b,Parkinson,2025,Artificial Intelligence Advancements Oncology Review Current Trends Future Directions Cancer remains leading causes mortality worldwide driving need innovative approaches research,train,MED,,10.3390/biomedicines13040951,
40663684_MED,a,Alzheimer,2025,Bayesian Posterior Distribution Estimation Kinetic Parameters Dynamic Brain PET Using Generative Deep Learning Models Positron Emission Tomography PET valuable imaging,train,MED,,10.1109/tmi.2025.3588859,
41605825_MED,d,MCI,2026,Rationale design multidomain lifestyle program mild cognitive impairment development non pharmacological treatment approaches supported evidence addressing key modifiable risk factors,train,MED,,10.1002/alz.71068,
33430964_MED,c,Vascular dementia,2020,Industry scale application evaluation deep learning drug target prediction Artificial intelligence AI undergoing revolution thanks breakthroughs machine learning algorithms computer,train,MED,,10.1186/s13321-020-00428-5,
40491569_MED,d,MCI,2025,Prediction mild cognitive impairment using blood multi omics data Mild cognitive impairment MCI represents initial phase memory cognitive function decline,train,MED,,10.3389/fgene.2025.1552063,
40461529_MED,b,Parkinson,2025,occurrence feature learning visual recognition immature leukocytes Accurate timely diagnosis leukemia cancer characterized excessive number abnormal white blood cells WBCs,train,MED,,10.1038/s41598-025-01791-9,
41191970_MED,a,Alzheimer,2025,Universal black box attacks party Alzheimer s diagnostic Artificial intelligence AI systems increasingly used medical imaging disease diagnosis vulnerability adversarial,train,MED,,10.1088/2057-1976/ae1baf,
38529533_MED,e,Lewy body dementia,2024,Morphometric similarity differences drug naive Parkinson s disease correlate transcriptomic signatures h4 Background h4 Differences cortical morphology reported individuals Parkinson,train,MED,,10.1111/cns.14680,
39217304_MED,c,Vascular dementia,2024,Development machine learning based models predicting risk factors acute cerebral infarction patients clinical retrospective study h4 Objectives h4 aim study,train,MED,,10.1186/s12883-024-03818-6,
40538738_MED,c,Vascular dementia,2025,White matter hyperintensities risk vascular dementia systematic review meta analysis h4 Background h4 White matter hyperintensities WMHs hyperintense lesions observed,train,MED,,10.7717/peerj.19460,
41132618_MED,b,Parkinson,2025,AI assisted heart failure management review clinical applications case studies future directions Heart failure major global health problem affects 64,train,MED,,10.21542/gcsp.2025.6,
38632492_MED,e,Lewy body dementia,2024,Discovery potent inhibitors synuclein aggregation using structure based iterative learning Machine learning methods hold promise reduce costs failure rates conventional,train,MED,,10.1038/s41589-024-01580-x,
40191788_MED,d,MCI,2025,imaging genetic based deep learning network Alzheimer s disease diagnosis Conventional computer aided diagnostic techniques Alzheimer s disease AD predominantly,train,MED,,10.3389/fnagi.2025.1532470,
41238324_MED,d,MCI,2025,Artificial intelligence presymptomatic neurological diseases Bridging normal variation prodromal signatures Presymptomatic neurological diseases marked early pathological changes occur overt clinical,train,MED,,10.1016/j.neurol.2025.07.011,
41373439_MED,c,Vascular dementia,2025,Monomeric CRP CRP Controlled Stress Pain Hypersensitization Novel Predictors Cognitive Disturbance AD Chronic Inflammatory Disease Chronic low grade systemic inflammation,train,MED,,10.3390/ijms262311279,
39849395_MED,d,MCI,2025,Enhanced detection mild cognitive impairment Alzheimer s disease hybrid model integrating dual biomarkers advanced machine learning Alzheimer s disease AD,train,MED,,10.1186/s12877-025-05683-5,
41174739_MED,a,Alzheimer,2025,Clinician loop screening saturation predicting annotation yield efficient EHR review h4 Background h4 Labor cost intensive manual chart review Electronic,train,MED,,10.1186/s12911-025-03241-y,
41464839_MED,c,Vascular dementia,2025,Risk Stratification Tools Acute Heart Failure Roles Personalized Follow Heart failure HF condition high clinical healthcare burden Europe current incidence,train,MED,,10.3390/jcm14248937,
40860138_MED,c,Vascular dementia,2025,Intermittent fasting reprograms brain proteome prevent synaptic degeneration cognitive impairment vascular dementia b Rationale b Vascular dementia VaD driven chronic,train,MED,,10.7150/thno.119422,
PPR807700_PPR,d,MCI,2024,Machine Learning Classification Individuals Mild Cognitive Impairment Variants Writing h4 Introduction h4 Individuals Mild Cognitive Impairment MCI transitional stage cognitively,train,PPR,,10.1101/2024.02.16.24302965,
PPR1117988_PPR,d,MCI,2025,FPGA based Implementation Neuromorphic Neural Networks Early Detection Alzheimer s Disease title Abstract title p Alzheimer s Disease AD progressive,train,PPR,,10.21203/rs.3.rs-7944463/v1,
40868091_MED,b,Parkinson,2025,Decoding Immunodeficiencies Artificial Intelligence New Era Precision Medicine Primary secondary immunodeficiencies comprise wide array illnesses marked immune abnormalities resulting heightened,train,MED,,10.3390/biomedicines13081836,
41323288_MED,d,MCI,2025,Machine learning derived biomarker cutoffs Alzheimer s disease Validation application preclinical prodromal phases study aims derive biomarker cutoffs Alzheimer s,train,MED,,10.1016/j.isci.2025.113895,
40864401_MED,c,Vascular dementia,2025,Integrative machine learning approach risk prediction dementia Alzheimer s disease Dementia particularly Alzheimer s disease AD presents growing global health,train,MED,,10.1007/s11357-025-01828-x,
41464136_MED,d,MCI,2025,Multimodal Self Supervised Learning Early Alzheimer s Cross Modal MRI PET Longitudinal Signals Site Invariance b Background b early accurate,train,MED,,10.3390/diagnostics15243135,
PPR892526_PPR,e,Lewy body dementia,2024,Development Simplified Smell Test Identify Patients Typical Parkinson s Informed Multiple Cohorts Machine Learning External Validation h4 ABSTRACT h4 h4,train,PPR,,10.1101/2024.08.09.24311696,
40185767_MED,d,MCI,2025,fine tuned convolutional neural network model accurate Alzheimer s disease classification Alzheimer s disease AD primary causes dementia older population,train,MED,,10.1038/s41598-025-86635-2,
35136966_MED,c,Vascular dementia,2022,Multiscale functional connectome abnormality predicts cognitive outcomes subcortical ischemic vascular disease Subcortical ischemic vascular disease induce subcortical vascular cognitive impairments,train,MED,,10.1093/cercor/bhab507,
40732328_MED,a,Alzheimer,2025,Molecules Medicines Role AI Driven Drug Discovery Alzheimer s Disease Neurological Disorders discovery effective therapeutics Alzheimer s disease AD neurological,train,MED,,10.3390/ph18071041,
39787363_MED,a,Alzheimer,2025,potential role machine learning deep learning differential diagnosis Alzheimer s disease FTD using imaging biomarkers review IntroductionThe prevalence neurodegenerative diseases,train,MED,,10.1177/19714009251313511,
41238048_MED,e,Lewy body dementia,2026,modified synuclein seed amplification assay Lewy body dementia using Raman spectroscopy machine learning analysis h4 Background h4 Lewy body dementias,train,MED,,10.1016/j.jneumeth.2025.110617,
38007795_MED,a,Alzheimer,2023,Applications Artificial Intelligence Diagnosis Neurodegenerative Diseases Artificial Intelligence AI umbrella term represents new technology simulating expanding human intelligence using machines,train,MED,,10.3233/shti230896,
38082450_MED,c,Vascular dementia,2024,Endothelial deficiency insulin like growth factor 1 receptor leads blood brain barrier disruption accelerated endothelial senescence mice mimicking aspects brain,train,MED,,10.1111/micc.12840,
