doc_id,label,category,year,text,split,source,journalTitle,doi,pubType
40330769_MED,c,Vascular dementia,2025,Optimizing Stroke Risk Prediction Primary Dataset Driven Ensemble Classifier Explainable Artificial Intelligence h4 Background aims h4 Stroke remains leading cause,train,MED,,10.1002/hsr2.70799,
40256909_MED,c,Vascular dementia,2025,Impact Anesthesia Brain Functional Networks Moyamoya Disease Spinal Lesions h4 Aims h4 analyze effects intravenous propofol combined remifentanil brain functional,train,MED,,10.1111/cns.70358,
41066745_MED,e,Lewy body dementia,2025,rhythm decline Circadian disruption neurodegeneration Alzheimer s disease AD progressive neurodegenerative disorder multifactorial etiology involving genetic environmental metabolic factors circadian,train,MED,,10.38212/2224-6614.3553,
36696808_MED,e,Lewy body dementia,2023,Differential effect dementia etiology cortical stiffness assessed MR elastography h4 Background h4 Aging dementia involve disruption brain molecular pathways leading,train,MED,,10.1016/j.nicl.2023.103328,
40596195_MED,a,Alzheimer,2025,novel neuroimaging based early detection framework alzheimer disease using deep learning Alzheimer s disease AD progressive neurodegenerative disorder significantly impacts,train,MED,,10.1038/s41598-025-05529-5,
40724878_MED,b,Parkinson,2025,Machine Learning Framework Ovarian Cancer Diagnostics Using Plasma Lipidomics Metabolomics Ovarian cancer OC common gynecologic malignancy exhibits distinct metabolic alterations,train,MED,,10.3390/ijms26146630,
40854226_MED,b,Parkinson,2025,Domain Specific Pretraining NorDeClin Bidirectional Encoder Representations Transformers lt gt International Statistical Classification Diseases Tenth Revision lt gt Code Prediction,train,MED,,10.2196/66153,
40996260_MED,e,Lewy body dementia,2025,Prions protein aggregates pathogens self propagating structures biomarkers therapeutic targets SUMMARYMany mammalian diseases appear caused primarily abnormal accumulation self propagating,train,MED,,10.1128/mmbr.00007-25,
41696091_MED,a,Alzheimer,2026,Network based artificial intelligence mental healthcare systematic review chatbots artificial intelligence machine learning models ethical considerations global healthcare networks h4,train,MED,,10.1177/20552076261421688,
40675424_MED,a,Alzheimer,2025,Future Alzheimer s detection Advancing diagnostic accuracy integration qEEG artificial intelligence comprehensive review examines integration Quantitative Electroencephalography qEEG Artificial Intelligence,train,MED,,10.1016/j.neuroimage.2025.121373,
39710907_MED,e,Lewy body dementia,2025,Retinal Microstructural Microvascular Changes Alzheimer Disease Review eyes window brain prompting investigation retinal biomarkers indicate Alzheimer disease AD cognitive impairment,train,MED,,10.1097/iio.0000000000000549,
38539617_MED,c,Vascular dementia,2024,Artificial Intelligence Complementary Tool Clincal Decision Making Stroke Epilepsy Neurology quickly evolving specialty requires clinicians make precise prompt diagnoses clinical,train,MED,,10.3390/brainsci14030228,
41336319_MED,d,MCI,2025,Comparative assessment fairness definitions bias mitigation strategies machine learning based diagnosis Alzheimer s disease MR images present study performs comprehensive,train,MED,,10.1109/embc58623.2025.11254128,
41226002_MED,d,MCI,2025,Lightweight Deep Learning Models Explainable AI Early Alzheimer s Detection Standard MRI Scans b Background b Dementia refers spectrum clinical,train,MED,,10.3390/diagnostics15212709,
41341475_MED,b,Parkinson,2025,Critical Review Deep Learning Technique Applications Clinical Cytology Deep learning DL emerging area artificial intelligence immense potential reshape field cytology,train,MED,,10.4103/joc.joc_136_25,
41565970_MED,a,Alzheimer,2026,Iterative multiblock framework high frequency EEG based neurological disorder detection pertinent develop early accurate diagnosis tools neurological diseases Alzheimer s,train,MED,,10.1038/s41598-026-37126-5,
41323657_MED,c,Vascular dementia,2025,Structural microstructural changes white gray matter Alzheimer s disease continuum Alzheimer s disease AD neurodegenerative disorder characterized progressive brain atrophy,train,MED,,10.3389/fnagi.2025.1693840,
39718820_MED,e,Lewy body dementia,2024,Exploring Applications Explainability Wearable Data Analytics Systematic Literature Review h4 Background h4 Wearable technologies increasingly prominent health care intricate machine,train,MED,,10.2196/53863,
39942600_MED,b,Parkinson,2025,Application Transformers Chemical Synthesis Efficient chemical synthesis critical production organic chemicals particularly pharmaceutical industry Leveraging machine learning predict chemical synthesis,train,MED,,10.3390/molecules30030493,
40676602_MED,a,Alzheimer,2025,Reflections dynamic prediction Alzheimer s disease advancements modeling longitudinal outcomes time event data h4 Background h4 Individualized prediction health outcomes,train,MED,,10.1186/s12874-025-02618-x,
40870898_MED,b,Parkinson,2025,Parkinson s Disease Diagnosis Severity Assessment Gait Signals Bayesian Optimized Deep Learning b Background Objectives b Early diagnosis Parkinson s,train,MED,,10.3390/diagnostics15162046,
40869739_MED,a,Alzheimer,2025,Artificial Intelligence Alzheimer s Disease Diagnosis Prognosis Using PET MRI Narrative Review High Impact Literature Post Tauvid Approval b Background,train,MED,,10.3390/jcm14165913,
38405350_MED,d,MCI,2024,Diagnosis Alzheimer s Disease Mild Cognitive Impairment Using Convolutional Neural Networks h4 Background h4 Alzheimer s disease mild cognitive impairment,train,MED,,10.3233/adr-230118,
40295570_MED,d,MCI,2025,Automated segmentation cortical thickness medial perirhinal cortex Alzheimer s disease AD characterized progressive spread neurofibrillary tangles NFT beginning medial perirhinal,train,MED,,10.1038/s41598-025-98399-w,
37914988_MED,b,Parkinson,2023,Deep learning enabled natural language processing identify directional pharmacokinetic drug drug interactions h4 Background h4 drug development essential gather information,train,MED,,10.1186/s12859-023-05520-9,
41359716_MED,d,MCI,2025,Prediction Delirium Risk Mild Cognitive Impairment Using Time Series Data Machine Learning Comorbidity Patterns Retrospective Study Delirium represents significant clinical,train,MED,,10.1109/jbhi.2025.3609068,
36960885_MED,e,Lewy body dementia,2024,Natural language processing techniques studying language pathological ageing scoping review h4 Background h4 past years growing employment verbal productions digital,train,MED,,10.1111/1460-6984.12870,
40510352_MED,e,Lewy body dementia,2025,Single cell transcriptomics immune profiling cerebrospinal fluid neurological diseases comprehensive review delve significant body research single cell transcriptomics cerebrospinal fluid,train,MED,,10.3389/fimmu.2025.1599303,
41465242_MED,e,Lewy body dementia,2025,Molecular Crossroads Shared Divergent Molecular Signatures Alzheimer s Disease Dementia Lewy Bodies Alzheimer s disease AD dementia Lewy bodies DLB,train,MED,,10.3390/ijms262411811,
41136919_MED,d,MCI,2025,Dual task walking early detection Alzheimer s disease comparative analysis tasks using body gait variables h4 Background h4 worldwide rise,train,MED,,10.1186/s12877-025-06389-4,
39763649_MED,b,Parkinson,2024,multi omics predictive biomarker AI tumor microenvironment recent years tumors emerged major global health threat increasing number studies indicate production,train,MED,,10.3389/fimmu.2024.1514977,
41460815_MED,d,MCI,2025,Enhanced sentiment analysis tourism reviews multimodal graph convolutional networks recent years multimodal sentiment analysis gained prominence ability leverage diverse data,train,MED,,10.1371/journal.pone.0333628,
40499300_MED,b,Parkinson,2025,Differentially Private Multimodal Laplacian Dropout DP MLD EEG representative learning Recently multimodal electroencephalogram EEG learning shown great promise disease detection,train,MED,,10.1016/j.neunet.2025.107657,
41330402_MED,a,Alzheimer,2025,Computational Analysis Expressive Behavior Clinical Assessment Clinical psychological assessment relies self report interviews behavioral observation methods pose challenges reliability validity,train,MED,,10.1146/annurev-clinpsy-081423-024140,
40063929_MED,a,Alzheimer,2025,Generative AI Models Time Varying Biomedical Data Scoping Review h4 Background h4 Trajectory modeling long standing challenge application computational methods,train,MED,,10.2196/59792,
39763611_MED,b,Parkinson,2024,Artificial intelligence lung cancer current applications future perspectives challenges Artificial intelligence AI significantly impacted various fields including oncology comprehensive review,train,MED,,10.3389/fonc.2024.1486310,
PPR1037786_PPR,d,MCI,2025,AI based Facial Emotion Analysis Early Differential Diagnosis Dementia Early differential diagnosis dementia essential timely targeted care study investigated feasibility,train,PPR,,10.20944/preprints202506.1295.v1,
39800465_MED,a,Alzheimer,2025,Artificial intelligence enabled safety monitoring Alzheimer s disease clinical trials h4 Background h4 Investigators conducting clinical trials ethical scientific regulatory,train,MED,,10.1016/j.tjpad.2024.100002,
41554771_MED,b,Parkinson,2026,novel hybrid model emotion detection text sequential transformer based approaches LSTM enhanced RoBERTa LER Text emotion detection essential task Natural,train,MED,,10.1038/s41598-025-31984-1,
39803417_MED,b,Parkinson,2025,Artificial Intelligence Nephrology Clinical Applications Challenges Artificial intelligence AI increasingly used medical specialties nephrology lagged adopting incorporating machine learning techniques,train,MED,,10.1016/j.xkme.2024.100927,
40416061_MED,c,Vascular dementia,2025,Integrative Machine Learning Approach Explore Glycosylation Signatures Immune Landscape Moyamoya Disease Moyamoya disease MMD rare chronic cerebrovascular disorder uncertain etiology,train,MED,,10.1177/11779322251342412,
40609204_MED,c,Vascular dementia,2025,MIA CD163 promising diagnostic biomarkers vascular dementia multi method study combining WGCNA machine learning validation animal models clinical samples Vascular,train,MED,,10.1016/j.intimp.2025.115146,
35994115_MED,c,Vascular dementia,2022,Multimodal tract based MRI metrics outperform brain markers determining cognitive impact small vessel disease related brain injury cerebral small vessel,train,MED,,10.1007/s00429-022-02546-2,
41422220_MED,b,Parkinson,2025,AI engineered multifunctional nanoplatforms synergistically bridging precision diagnosis intelligent therapy generation oncology integration artificial intelligence AI nanotechnology reshaping cancer diagnosis,train,MED,,10.1186/s12951-025-03947-1,
38767479_MED,e,Lewy body dementia,2025,Recent progress applications presynaptic dopaminergic positron emission tomography imaging parkinsonism Nowadays presynaptic dopaminergic positron emission tomography assesses deficiencies dopamine synthesis,train,MED,,10.4103/1673-5374.391180,
41306115_MED,a,Alzheimer,2025,Risk prediction mild cognitive impairment using electronic health record data h4 Introduction h4 Mild cognitive impairment MCI underdiagnosed primary care,train,MED,,10.1002/dad2.70209,
40649061_MED,b,Parkinson,2025,Machine Learning Models Pancreatic Cancer Survival Prediction Multi Model Analysis Stages Treatments Using Surveillance Epidemiology End Results SEER Database b,train,MED,,10.3390/jcm14134686,
40103583_MED,e,Lewy body dementia,2025,causal association resting state intrinsic functional networks neurodegeneration Alterations resting state intrinsic functional networks associated neurodegenerative diseases onset cognitive symptoms,train,MED,,10.1093/braincomms/fcaf098,
41275008_MED,d,MCI,2025,Caudate nucleus atrophy neuroimaging feature mild cognitive impairment induced occupational aluminum exposure Occupational aluminum Al exposure linked mild cognitive impairment,train,MED,,10.1038/s41598-025-29829-y,
41573383_MED,e,Lewy body dementia,2025,alterations brain network functional gradients dynamic functional connectivity Alzheimer s disease resting state fMRI study h4 Background purpose h4 Alzheimer,train,MED,,10.3389/fnagi.2025.1716076,
40170023_MED,c,Vascular dementia,2025,Detecting cognitive impairment cerebrovascular disease using gait dual tasks machine learning h4 Background h4 Cognitive impairment common stroke undetected study,train,MED,,10.1186/s12911-025-02979-9,
41373439_MED,c,Vascular dementia,2025,Monomeric CRP CRP Controlled Stress Pain Hypersensitization Novel Predictors Cognitive Disturbance AD Chronic Inflammatory Disease Chronic low grade systemic inflammation,train,MED,,10.3390/ijms262311279,
40310409_MED,a,Alzheimer,2025,Machine Learning Deep Learning Healthcare Data Processing Analyzing Data Driven Decision Making Precise Medicine Artificial intelligence AI reshaping landscape healthcare,train,MED,,10.3390/diagnostics15081051,
40621096_MED,b,Parkinson,2025,Insights gait performance Parkinson s disease latent features deep graph neural networks h4 Introdcution h4 Parkinson s Disease PD progressive,train,MED,,10.3389/fneur.2025.1567344,
35800236_MED,c,Vascular dementia,2022,Optimized Deconvolutional Algorithm based CT Perfusion Imaging Diagnosis Acute Cerebral Infarction apply deconvolution algorithm computer tomography CT perfusion imaging acute,train,MED,,10.1155/2022/8728468,
40747464_MED,b,Parkinson,2025,Artificial intelligence diagnosing bladder pathophysiology updated review future prospects h4 Background h4 Bladder pathophysiology encompasses wide array disorders including bladder,train,MED,,10.14440/bladder.2024.0054,
40755696_MED,a,Alzheimer,2025,Machine Learning Nursing Cross Disciplinary Review Rapid advancement artificial intelligence AI machine learning ML transforming healthcare nursing practice inevitably affected,train,MED,,10.7759/cureus.87181,
41226765_MED,b,Parkinson,2025,Artificial Intelligence Histopathological Analysis Predicting Immunotherapy Response Cutaneous Melanoma Artificial intelligence AI emerged transformative tool histopathology offering new opportunities enhance,train,MED,,10.3390/ijms262110729,
38847164_MED,a,Alzheimer,2025,Comprehensive Review Deep Learning Techniques Alzheimer s Disease Diagnosis Alzheimer s Disease AD neurological illness causes memory loss gradually destroying,train,MED,,10.2174/0115680266310776240524061252,
PPR1131421_PPR,d,MCI,2025,Longitudinal muti modal data prediction model mild cognitive impairment deep survival analysis title Abstract title p bold Background bold Timely,train,PPR,,10.21203/rs.3.rs-8233936/v1,
39434474_MED,c,Vascular dementia,2024,Early Detection Dementia Populations Type 2 Diabetes Predictive Analytics Using Machine Learning Approach h4 Background h4 possible association diabetes mellitus,train,MED,,10.2196/52107,
41516732_MED,a,Alzheimer,2026,Sim Real Domain Adaptation Early Alzheimer s Detection Handwriting Kinematics Using Hybrid Deep Learning Alzheimer s disease AD progressive neurodegenerative,train,MED,,10.3390/s26010298,
PPR1083474_PPR,e,Lewy body dementia,2025,Disease specific tau polymorphs define unique protein interaction networks proteinopathies Tau protein aggregates exhibit distinct conformations tauopathies disease specific protein,train,PPR,,10.1101/2025.09.09.675096,
41149776_MED,d,MCI,2025,Gut Microbiota Mild Cognitive Impairment Dementia Systematic Review h4 Background h4 Alterations gut microbiota increasingly implicated pathogenesis dementia mechanisms involving,train,MED,,10.3390/neurolint17100155,
41132959_MED,b,Parkinson,2025,Artificial intelligence medical education pulmonary nodule management narrative review h4 Background objective h4 Pulmonary nodules commonly identified clinical practice frequently,train,MED,,10.21037/tlcr-2025-313,
40843347_MED,c,Vascular dementia,2025,RiskPath Explainable deep learning multistep biomedical prediction longitudinal data diseases end outcomes multifactorial risks interact increment months years Time series,train,MED,,10.1016/j.patter.2025.101240,
41076363_MED,d,MCI,2025,Electroencephalography functional network screening amyloid positivity mild cognitive impairment cross sectional study h4 Objective h4 Monoclonal antibodies targeting amyloid disease,train,MED,,10.1016/j.clinph.2025.2111374,
41415891_MED,d,MCI,2025,Anatomically refined entorhinal cortex segmentation improves MRI based early diagnosis Alzheimer s disease h4 Introduction h4 entorhinal cortex EC earliest,train,MED,,10.3389/fnagi.2025.1682106,
40379470_MED,d,MCI,2025,Retinal image based deep learning mild cognitive impairment detection coronary artery disease population h4 Background h4 Coronary artery disease CAD,train,MED,,10.1136/heartjnl-2024-325486,
31275106_MED,c,Vascular dementia,2019,Classification Subcortical Vascular Cognitive Impairment Using Single MRI Sequence Deep Learning Convolutional Neural Networks Deep learning great potential imaging classification,train,MED,,10.3389/fnins.2019.00627,
41118658_MED,a,Alzheimer,2025,Using Artificial Intelligence Based Technologies Early Detection Behavioral Psychological Symptoms Dementia Scoping Review h4 Background h4 People dementia commonly display,train,MED,,10.2196/76074,
PPR993006_PPR,b,Parkinson,2025,DeorphaNN Virtual screening GPCR peptide agonists using AlphaFold predicted active state complexes deep learning embeddings h4 ABSTRACT h4 Peptide activated,train,PPR,,10.1101/2025.03.19.644234,
PPR1038634_PPR,d,MCI,2025,Identifying Predicting Cognitive Decline Using Multi Modal Sensor Data Machine Learning Approach title Abstract title p Alzheimer s Disease AD,train,PPR,,10.21203/rs.3.rs-6735622/v1,
41294766_MED,b,Parkinson,2025,Artificial Intelligence Based Wearable Sensing Technologies Management Cancer Diabetes COVID 19 Integrating artificial intelligence AI wearable sensor technologies revolutionize monitoring,train,MED,,10.3390/bios15110756,
31417485_MED,e,Lewy body dementia,2019,Deep Learning EEG Spectrograms Rapid Eye Movement Behavior Disorder REM Behavior Disorder RBD recognized prodromal stage synucleinopathies Parkinson s disease,train,MED,,10.3389/fneur.2019.00806,
41598148_MED,b,Parkinson,2026,Determining Material Removal Electrode Wear Electric Discharge Machining Generalist Machine Learning Framework Electric Discharge Machining EDM established process fabricating complex,train,MED,,10.3390/ma19020438,
41584895_MED,d,MCI,2026,Human large language model judgments cognitive impairment language explainable artificial intelligence approach h4 Introduction h4 examine non expert humans young,train,MED,,10.1002/dad2.70248,
39061641_MED,c,Vascular dementia,2024,Deep Cascade Convolutional Neural Networks Quantification Enlarged Perivascular Spaces Basal Ganglia Magnetic Resonance Imaging paper present cascaded deep convolution neural,train,MED,,10.3390/diagnostics14141504,
41290921_MED,b,Parkinson,2025,hybrid bio inspired neural model based Ropalidia Marginata behavior multi disease classification Accurate efficient disease diagnosis remains critical challenge healthcare,train,MED,,10.1038/s41598-025-26030-z,
37892850_MED,e,Lewy body dementia,2023,Application Deep Learning Prediction Alzheimer s Disease PET MR Imaging Alzheimer s disease AD progressive neurodegenerative disorder affects millions people,train,MED,,10.3390/bioengineering10101120,
41080435_MED,a,Alzheimer,2025,Hypercomplex neural networks Exploring quaternion octonion deep learning Hypercomplex Neural Networks HNNs represent frontier deep learning building mathematical theory quaternions,train,MED,,10.1016/j.mex.2025.103644,
40455724_MED,a,Alzheimer,2025,Utility artificial intelligence based conversation voice analysis detecting cognitive decline Recent developments artificial intelligence AI introduced new technologies aid detecting,train,MED,,10.1371/journal.pone.0325177,
40718763_MED,c,Vascular dementia,2025,Smoking predicts brain atrophy 10 134 healthy individuals potentially influenced body mass index Cigarette smoking risk factor Alzheimer s vascular,train,MED,,10.1038/s44400-025-00024-0,
34305791_MED,e,Lewy body dementia,2021,Association Amygdala Volume Trajectories Neuropsychiatric Symptoms Alzheimer s Disease Dementia Lewy Bodies b Introduction b amygdala implicated psychiatric illness amygdala,train,MED,,10.3389/fneur.2021.679984,
41666658_MED,a,Alzheimer,2026,Exploring potential explainable deep learning EEG based cognitive decline prediction h4 Objective h4 Detecting Alzheimer s disease AD early stage,train,MED,,10.1016/j.compbiomed.2026.111538,
40804880_MED,a,Alzheimer,2025,Machine Learning Powered Smart Healthcare Systems Era Big Data Applications Diagnostic Insights Challenges Ethical Implications Healthcare data rapidly increases patients,train,MED,,10.3390/diagnostics15151914,
PPR1035161_PPR,c,Vascular dementia,2025,Clinically reported covert cerebrovascular disease risk neurological disease population cohort 395 273 people using natural language processing h4 Background h4,train,PPR,,10.1101/2025.06.12.25329472,
40846782_MED,c,Vascular dementia,2025,Identification soil texture color using machine learning algorithms satellite imagery demand high quality cost effective soil information increasing importance land,train,MED,,10.1038/s41598-025-17166-z,
41722735_MED,c,Vascular dementia,2026,Gut brain axis mediated mechanisms immune regulatory pathways vascular dementia insights microbiota derived metabolites novel therapeutic strategies h4 Background h4,train,MED,,10.1016/j.bbr.2026.116113,
41553900_MED,a,Alzheimer,2026,Classification Alzheimer s Disease Modeling Brain Networks Signed Networks Deep Learning Frameworks Alzheimer s disease AD progressive neurodegenerative disorder remains,train,MED,,10.1109/tcbbio.2026.3655150,
41550200_MED,c,Vascular dementia,2026,international society vascular behavioural cognitive disorders highlights VasCog 2025 UK AI driven tools multimodal biomarkers emerged key early VCID detection,train,MED,,10.1016/j.cccb.2025.100525,
36143154_MED,c,Vascular dementia,2022,Real World Testing Machine Learning Derived Visual Scale Tc99m TRODAT 1 Diagnosing Lewy Body Disease Comparison Traditional Approach Using Semiquantification,train,MED,,10.3390/jpm12091369,
36634773_MED,c,Vascular dementia,2023,Assessment prediction index based agricultural drought vulnerability using machine learning algorithms consequences droughts far reaching impacting natural environment water quality,train,MED,,10.1016/j.scitotenv.2023.161394,
40842991_MED,b,Parkinson,2025,Application machine learning based habitat imaging vision transformer predict treatment response locally advanced esophageal squamous cell carcinoma following neoadjuvant chemoimmunotherapy,train,MED,,10.3389/fimmu.2025.1603249,
41013635_MED,d,MCI,2025,Inflammation mediated regional brain alterations associated mild cognitive impairment knee osteoarthritis h4 Objectives h4 Knee osteoarthritis KOA degenerative joint disease,train,MED,,10.1186/s13075-025-03646-0,
37637273_MED,e,Lewy body dementia,2023,Novel Screening Tool Using Non linguistic Voice Features Derived Simple Phrases Detect Mild Cognitive Impairment Dementia Appropriate intervention care detecting,train,MED,,10.14283/jarlife.2023.12,
PPR1001286_PPR,a,Alzheimer,2025,AutoRADP Interpretable Deep Learning Framework Predict Rapid Progression Alzheimer s Disease Related Dementias Using Electronic Health Records Alzheimer s disease,train,PPR,,10.1101/2025.04.06.25325337,
41377859_MED,b,Parkinson,2025,Systematic Review Species Classification Using Deep Learning Algorithms Gender Identification lt gt Tribolium castaneum lt gt Using Convolutional Neural Networks,train,MED,,10.6620/zs.2025.64-24,
41371350_MED,a,Alzheimer,2026,Predictive modeling approaches Alzheimer s disease diagnosis neuroimaging techniques Alzheimer s disease AD brain s neurodegenerative diseases distinguished progressive mental,train,MED,,10.1016/j.arr.2025.102989,
40648301_MED,b,Parkinson,2025,Exploring Multi Channel GPS Receivers Detecting Spoofing Attacks UAVs Using Machine Learning current transportation systems vehicles trucks planes rely Global,train,MED,,10.3390/s25134045,
40406128_MED,c,Vascular dementia,2025,Artificial intelligence omics based autoantibody profiling dementia h4 Introduction h4 Dementia neurodegenerative syndrome marked accumulation disease specific proteins immune dysregulation,train,MED,,10.3389/fimmu.2025.1537659,
40634379_MED,a,Alzheimer,2025,Deep ensemble learning transformer models enhanced Alzheimer s disease detection progression Alzheimer s disease relentless leading worsening mental faculties time,train,MED,,10.1038/s41598-025-08362-y,
40236458_MED,b,Parkinson,2025,Enhancing multi class neurodegenerative disease classification using deep learning explainable local interpretable model agnostic explanations h4 Introduction h4 Alzheimer s,train,MED,,10.3389/fmed.2025.1562629,
38384571_MED,c,Vascular dementia,2024,Identification immune associated genes vascular dementia integrated bioinformatics inflammatory infiltrates h4 Objective h4 Dysregulation immune plays vital role pathological process,train,MED,,10.1016/j.heliyon.2024.e26304,
39202248_MED,d,MCI,2024,Early Alzheimer s Disease Detection Review Machine Learning Techniques Forecasting Transition Mild Cognitive Impairment Alzheimer s disease weakening neurodegenerative condition,train,MED,,10.3390/diagnostics14161759,
40998834_MED,e,Lewy body dementia,2025,Independent serum metabolomics approaches identify disrupted glutamic acid serine metabolism Parkinson s disease patients distinct blood metabolomic profiles distinguish Parkinson,train,MED,,10.1038/s41531-025-01126-5,
PPR1119012_PPR,c,Vascular dementia,2025,Machine learning based prediction future dementia using routine clinical MRI brain scans healthcare data h4 Importance h4 Early identification dementia,train,PPR,,10.1101/2025.11.12.25340070,
40855868_MED,a,Alzheimer,2025,TapWeight Reweighting Pretraining Objectives Task Adaptive Pretraining Large scale general domain pretraining followed downstream specific finetuning predominant paradigm machine learning,train,MED,,,
39061392_MED,d,MCI,2024,Machine Learning Classification Patients Amnestic Mild Cognitive Impairment Non Amnestic Mild Cognitive Impairment Written Picture Description Tasks Individuals Mild Cognitive,train,MED,,10.3390/brainsci14070652,
PPR1029642_PPR,c,Vascular dementia,2025,Integrative Machine Learning Approach Risk Prediction Dementia Alzheimer s Disease h4 Background h4 Dementia especially Alzheimer s disease AD major,train,PPR,,10.1101/2025.06.02.25328770,
37384616_MED,e,Lewy body dementia,2023,FindZebra online search delving rare disease case reports using natural language processing Early diagnosis crucial life quality rare disease patient,train,MED,,10.1371/journal.pdig.0000269,
40034356_MED,c,Vascular dementia,2024,MRI based mild cognitive impairment Alzheimer s disease classification using algorithm combination variational autoencoder machine learning classifiers h4 Background h4,train,MED,,10.1177/25424823241290694,
40103737_MED,b,Parkinson,2025,Role AI empowering redefining oncology care landscape perspective developing nation Early diagnosis accurate prognosis play pivotal role clinical management cancer,train,MED,,10.3389/fdgth.2025.1550407,
41238324_MED,d,MCI,2025,Artificial intelligence presymptomatic neurological diseases Bridging normal variation prodromal signatures Presymptomatic neurological diseases marked early pathological changes occur overt clinical,train,MED,,10.1016/j.neurol.2025.07.011,
40178668_MED,d,MCI,2025,Bootstrapping BI RADS classification using large language models transformers breast magnetic resonance imaging reports Breast cancer common malignancies women globally,train,MED,,10.1186/s42492-025-00189-8,
40933048_MED,c,Vascular dementia,2025,Progress radiomics research white matter hyperintensity lesions White matter hyperintensity WMH core imaging hallmark cerebral small vessel disease CSVD phenomenon,train,MED,,10.3389/fneur.2025.1647724,
41298853_MED,a,Alzheimer,2025,Detection brain network abnormalities graph invariants Alzheimer s disease using MRI images Alzheimer s disease major cause dementia older adults,train,MED,,10.1038/s41598-025-26259-8,
40863420_MED,a,Alzheimer,2025,Machine Learning Personalized Prediction Electrocardiogram EKG Use Emergency Care b Background b Electrocardiograms EKGs essential tools emergency medicine used evaluate,train,MED,,10.3390/jpm15080358,
40354785_MED,a,Alzheimer,2025,MRI based diagnostic model Alzheimer s disease using 3D ResNet Alzheimer s disease AD progressive neurodegenerative disorder leading cause dementia,train,MED,,10.1088/2057-1976/add73d,
38786014_MED,c,Vascular dementia,2024,Innovation Intersection Emerging Translational Research Neurology Psychiatry Translational research neurological psychiatric diseases rapidly advancing field promises redefine approach complex conditions,train,MED,,10.3390/cells13100790,
34829370_MED,e,Lewy body dementia,2021,Alzheimer s Disease Related Metabolic Pattern Diverse Forms Neurodegenerative Diseases Dementia broadly characterized cognitive psychological dysfunction significantly impairs daily functioning,train,MED,,10.3390/diagnostics11112023,
40267538_MED,c,Vascular dementia,2025,Individualized lesion symptom mapping using explainable artificial intelligence cognitive impact white matter hyperintensities Lesion symptom mapping methods assess relationship lesions,train,MED,,10.1016/j.nicl.2025.103790,
PPR998051_PPR,e,Lewy body dementia,2025,Smartphone based behavioral profiling distinguishing Dementia Lewy bodies Alzheimer s Disease h4 Background Objective h4 Dementia Lewy bodies DLB frequently,train,PPR,,10.1101/2025.03.31.25324871,
39145034_MED,d,MCI,2024,Alzheimer s disease stage recognition MRI PET imaging data using Pareto optimal quantum dynamic optimization threat posed Alzheimer s disease,train,MED,,10.1016/j.heliyon.2024.e34402,
41659060_MED,a,Alzheimer,2026,AI driven multimodal precision diagnosis progression prediction Alzheimer s disease Data fusion mechanisms clinical applications research trends 2017 2024 h4,train,MED,,10.1177/20552076251412649,
40594036_MED,b,Parkinson,2025,CareAssist GPT improves patient user experience patient centered approach computer aided diagnosis rapid integration artificial intelligence AI healthcare enhanced diagnostic,train,MED,,10.1038/s41598-025-01518-w,
41504919_MED,b,Parkinson,2026,AI MDT automatic intelligent multidisciplinary team consultations platform lung cancer diagnosis h4 Purpose h4 Multidisciplinary team MDT consultations crucial managing,train,MED,,10.1007/s00432-025-06413-5,
40386259_MED,b,Parkinson,2025,Artificial intelligence radiomics diagnosis treatment prognosis gynecological cancer literature review h4 Background objective h4 Gynecological cancer common cancer affects women,train,MED,,10.21037/tcr-2025-618,
38628970_MED,e,Lewy body dementia,2024,diffusion tensor imaging biomarker neurodegenerative diseases technical considerations optimize recordings data processing Neuroimaging biomarkers shown high potential map disease processes,train,MED,,10.3389/fnhum.2024.1378896,
40134415_MED,d,MCI,2025,Early detection classification Alzheimer s disease data fusion MRI DTI images using YOLOv11 neural network Alzheimer s disease AD progressive,train,MED,,10.3389/fnins.2025.1554015,
PPR1093682_PPR,d,MCI,2025,Segmentation Guided Development Visual Classification Criteria Alzheimer s Disease Alzheimer s disease AD causes progressive structural brain changes precede clinical,train,PPR,,10.1101/2025.09.29.25336750,
41315569_MED,a,Alzheimer,2025,Large language models versus classical machine learning performance COVID 19 mortality prediction using high dimensional tabular data study compared performance,train,MED,,10.1038/s41598-025-26705-7,
PPR1117988_PPR,d,MCI,2025,FPGA based Implementation Neuromorphic Neural Networks Early Detection Alzheimer s Disease title Abstract title p Alzheimer s Disease AD progressive,train,PPR,,10.21203/rs.3.rs-7944463/v1,
41583150_MED,b,Parkinson,2025,Artificial Intelligence Based Prediction Preeclampsia Using Trimester Biomarkers Preeclampsia PE remains leading cause maternal perinatal morbidity mortality worldwide Early identification,train,MED,,10.7759/cureus.100059,
41049748_MED,d,MCI,2025,AI powered model accurate prediction MCI AD progression Alzheimer s disease AD remains formidable challenge modern healthcare necessitating innovative approaches,train,MED,,10.1016/j.apsb.2025.01.027,
36574761_MED,e,Lewy body dementia,2022,Structural Cerebral Network Differences Prodromal Alzheimer s Disease Prodromal Dementia Lewy Bodies h4 Introduction h4 Alzheimer s disease AD dementia,train,MED,,10.1159/000527443,
39419932_MED,e,Lewy body dementia,2025,Alzheimer s disease memory disorders age AI reflection perspectives 120th anniversary birth Dr John von Neumann themes coming forefront decade,train,MED,,10.1007/s11357-024-01378-8,
