doc_id,label,category,year,text,split,source,journalTitle,doi,pubType
41359716_MED,d,MCI,2025,Prediction Delirium Risk Mild Cognitive Impairment Using Time Series Data Machine Learning Comorbidity Patterns Retrospective Study Delirium represents significant clinical concern characterised high morbidity mortality rates particularly patients mild cognitive impairment MCI study investigates associated risk factors delirium analysing comorbidity patterns relevant MCI developing longitudinal predictive model leveraging machine learning ML methodologies retrospective analysis utilising MIMIC IV v2 2 database performed evaluate comorbid conditions survival probabilities predictive modelling outcomes examination comorbidity patterns identified distinct risk profiles MCI population Kaplan Meier survival analysis demonstrated individuals MCI exhibit markedly reduced survival probabilities developing delirium compared non MCI counterparts underscoring heightened vulnerability cohort predictive modelling Long Short Term Memory LSTM model implemented utilising time series data demographic variables Charlson Comorbidity Index CCI scores array comorbid conditions model demonstrated robust predictive capabilities Area Receiver Operating Characteristic Curve AUROC 0 92 Area Precision Recall Curve AUPRC 0 91 study underscores critical role comorbidities evaluating delirium,train,MED,,10.1109/jbhi.2025.3609068,
36960885_MED,e,Lewy body dementia,2024,Natural language processing techniques studying language pathological ageing scoping review h4 Background h4 past years growing employment verbal productions digital biomarkers objective quantifiable behavioural data collected measured means digital devices allowing low cost pathology detection classification monitoring Numerous research papers published automatic detection subtle verbal alteration starting written texts raw speech recordings transcripts linguistic analysis singled cost effective method diagnosing dementia medical conditions common elderly patients e g cognitive dysfunctions associated metabolic disorders dysarthria h4 Aims h4 provide critical appraisal synthesis evidence concerning application natural language processing NLP techniques clinical purposes geriatric population particular discuss state art studying language healthy pathological ageing focusing latest research efforts build non intrusive language based tools early identification cognitive frailty dementia discuss challenges open problems raised approach h4 Methods procedures h4 performed scoping review examine emerging evidence novel domain Potentially relevant studies published November 2021 identified databases MEDLINE Cochrane Web Science browsed proceedings leading,train,MED,,10.1111/1460-6984.12870,
40510352_MED,e,Lewy body dementia,2025,Single cell transcriptomics immune profiling cerebrospinal fluid neurological diseases comprehensive review delve significant body research single cell transcriptomics cerebrospinal fluid CSF understand neurological diseases autoimmune neurodegenerative infectious oncogenic origins thoroughly examine published studies areas particular focus multiple sclerosis Alzheimer s disease Parkinson s disease diseases review findings related immune cells infiltrate brain based postmortem brain tissue analyses include CSF cytometry findings Single cell RNA sequencing scRNA seq single cell T cell receptor sequencing scTCR seq single cell B cell receptor sequencing scBCR seq increasingly vital tools studying CSF understand various aspects neurological diseases advanced techniques allow researchers explore etiopathogenesis conditions identifying roles interactions different immune cells scRNA seq provides detailed insights gene expression profiles individual cells revealing specific cell types contribute disease progression scTCR seq scBCR seq enable study clonal expansion T B cells respectively facilitate antigen prediction helping uncover nature antigens trigger adaptive immune responses integrating technologies scientists define,train,MED,,10.3389/fimmu.2025.1599303,
41465242_MED,e,Lewy body dementia,2025,Molecular Crossroads Shared Divergent Molecular Signatures Alzheimer s Disease Dementia Lewy Bodies Alzheimer s disease AD dementia Lewy bodies DLB common forms dementia neurodegeneration AD characterized extracellular amyloid plaques intracellular tau neurofibrillary tangles DLB defined synuclein Syn containing Lewy bodies AD DLB exhibit divergent core features disorders frequently occur converge shared endpoints pathology common linked severe cognitive decline faster progression clinicopathological heterogeneity discuss current understanding shared unique clinical neuropathological features AD DLB compare genetic risk pathological drivers tau AD Syn DLB overlapping pathology review downstream mechanisms mitochondrial dysfunction oxidative stress neuroinflammation cerebrovascular contributions including cerebral amyloid angiopathy highlight recent findings state art multi omics transcriptomic proteomic metabolomic single cell spatial studies reveal convergent disease specific molecular signatures AD DLB outline framework emerging generation biomarkers blood based cerebrospinal fluid assays imaging digital measures diagnosis stratification discuss potential translational implications advances help disentangle shared disease specific mechanisms essential improved diagnosis development precise,train,MED,,10.3390/ijms262411811,
41136919_MED,d,MCI,2025,Dual task walking early detection Alzheimer s disease comparative analysis tasks using body gait variables h4 Background h4 worldwide rise dementia creates urgent need screening methods sensitive easy administer Dual task walking requiring people walk performing second cognitive motor task meets criteria stresses gait cognition simultaneously revealing deficits emerge early Alzheimer s disease Mild Cognitive Impairment MCI recent studies explored integrating various gait variables dual task assessment classification models remains uncertainty regarding effective gait variables inclusion models selection effective tasks study aims investigate incorporating gait variables derived body movement characteristics improves performance classification models identify effective tasks inclusion models h4 Methods h4 analyzed data 36 participants including 18 cognitively normal individuals 18 MCI Using motion capture technology gait variables encompassing body movements including upper body dynamics recorded normal walking conditions dual task performance dual tasks included 1 Subtracting threes given number 2 Carrying cup tray moving 3 Holding cup filled,train,MED,,10.1186/s12877-025-06389-4,
39763649_MED,b,Parkinson,2024,multi omics predictive biomarker AI tumor microenvironment recent years tumors emerged major global health threat increasing number studies indicate production development metastasis elimination tumor cells closely related tumor microenvironment TME Advances artificial intelligence AI algorithms particularly large language models rapidly propelled research medical field review focuses current state strategies applying AI algorithms tumor metabolism studies explores expression differences tumor cells normal cells analysis conducted perspectives metabolomics interactions TME examining roles various cytokines review describes potential approaches AI algorithms facilitate tumor metabolic studies offers valuable perspective deeper understanding pathological mechanisms tumors,train,MED,,10.3389/fimmu.2024.1514977,
41460815_MED,d,MCI,2025,Enhanced sentiment analysis tourism reviews multimodal graph convolutional networks recent years multimodal sentiment analysis gained prominence ability leverage diverse data types improved accuracy combining text image modalities presents challenges effectively integrating processing diverse data sources effectively sentiment analysis study introduces novel multimodal graph convolutional network GraphSAGE sentiment analysis model integrates text image features using advanced techniques include BERT text graph construction ResNet image feature extraction image graph construction combined multi head attention mechanism effective edges fusion nodes fusion Experimental results datasets demonstrate proposed model outperforms existing state art methods terms accuracy efficiency findings highlight proposed model using multimodal data significantly enhance sentiment analysis performance source code study viewed url https github com CunyuanYang Muilti model ESA,train,MED,,10.1371/journal.pone.0333628,
40499300_MED,b,Parkinson,2025,Differentially Private Multimodal Laplacian Dropout DP MLD EEG representative learning Recently multimodal electroencephalogram EEG learning shown great promise disease detection time ensuring privacy clinical studies increasingly crucial legal ethical concerns widely adopted scheme privacy protection differential privacy DP clear interpretation ease implementation numerous methods proposed DP extensively studied multimodal EEG data complexities models signal data considered paper propose novel Differentially Private Multimodal Laplacian Dropout DP MLD scheme multimodal EEG learning approach proposes novel multimodal representative learning model processes EEG data language models text modal data vision transformers images incorporating designed cross attention mechanisms effectively extract integrate cross modal features achieve DP design novel adaptive feature level Laplacian dropout scheme randomness allocation performance dynamically optimized given privacy budgets experiment open source multimodal dataset Freezing Gait FoG Parkinson s Disease PD proposed method demonstrates approximate 4 improvement classification accuracy achieves state art performance multimodal EEG learning DP,train,MED,,10.1016/j.neunet.2025.107657,
41330402_MED,a,Alzheimer,2025,Computational Analysis Expressive Behavior Clinical Assessment Clinical psychological assessment relies self report interviews behavioral observation methods pose challenges reliability validity scalability Computational approaches offer new opportunities analyze expressive behavior e g facial expressions vocal prosody language use greater precision efficiency review provides accessible conceptual framework understanding methods computer vision speech signal processing natural language processing enhance clinical assessment outline goals frameworks methods clinical computational approaches present illustrative review interdisciplinary research applying techniques range mental health conditions examine key challenges related data quality measurement interdisciplinarity ethics Finally highlight future directions building systems robust interpretable clinically meaningful review intended support dialogue clinical computational communities guide ongoing research development intersection,train,MED,,10.1146/annurev-clinpsy-081423-024140,
40063929_MED,a,Alzheimer,2025,Generative AI Models Time Varying Biomedical Data Scoping Review h4 Background h4 Trajectory modeling long standing challenge application computational methods health care age big data traditional statistical machine learning methods achieve satisfactory results fail capture complex underlying distributions multimodal health data long term dependencies medical histories Recent advances generative artificial intelligence AI provided powerful tools represent complex distributions patterns minimal underlying assumptions major impact fields finance environmental sciences prompting researchers apply methods disease modeling health care h4 Objective h4 AI methods proven powerful application clinical practice remains limited highly complex nature proliferation AI algorithms poses significant challenge nondevelopers track incorporate advances clinical research application paper introduce basic concepts generative AI discuss current algorithms applied health care practitioners little background computer science h4 Methods h4 surveyed peer reviewed papers generative AI models specific applications time series health data search included single multimodal generative AI models operated structured unstructured data physiological waveforms,train,MED,,10.2196/59792,
39763611_MED,b,Parkinson,2024,Artificial intelligence lung cancer current applications future perspectives challenges Artificial intelligence AI significantly impacted various fields including oncology comprehensive review examines current applications future prospects AI lung cancer research treatment critically analyze latest AI technologies applications multiple domains including genomics transcriptomics proteomics metabolomics immunomics microbiomics radiomics pathomics lung cancer research review elucidates AI s transformative role enhancing early detection personalizing treatment strategies accelerating therapeutic innovations explore AI s impact precision medicine lung cancer encompassing early diagnosis treatment planning monitoring drug discovery potential AI analyzing complex datasets including genetic profiles imaging data clinical records discussed highlighting capacity provide accurate diagnoses tailored treatment plans Additionally examine AI s potential predicting patient responses immunotherapy forecasting survival rates particularly non small cell lung cancer NSCLC review addresses technical challenges facing AI implementation lung cancer care including data quality quantity issues model interpretability ethical considerations discussing potential solutions emphasizing importance rigorous validation providing comprehensive analysis,train,MED,,10.3389/fonc.2024.1486310,
PPR1037786_PPR,d,MCI,2025,AI based Facial Emotion Analysis Early Differential Diagnosis Dementia Early differential diagnosis dementia essential timely targeted care study investigated feasibility using artificial intelligence AI based discriminate different stages etiologies dementia analyzing facial emotions collected video recordings 64 participants exposed standardized audio visual stimuli Facial emotion features terms valence arousal extracted used train machine learning models multiple classification tasks including distinguishing individuals mild cognitive impairment MCI overt dementia healthy controls HC differentiating Alzheimer s disease AD types cognitive impairment achieved cross validation accuracy 76 0 MCI vs HC 73 6 dementia vs HC 64 1 class classification MCI vs dementia vs HC cognitively impaired individuals 75 4 accuracy reached distinguishing AD etiologies results demonstrated potential AI driven facial emotion analysis non invasive tool early detection cognitive impairment supporting differential diagnosis AD clinical settings,train,PPR,,10.20944/preprints202506.1295.v1,
39800465_MED,a,Alzheimer,2025,Artificial intelligence enabled safety monitoring Alzheimer s disease clinical trials h4 Background h4 Investigators conducting clinical trials ethical scientific regulatory obligation protect safety trial participants Traditionally safety monitoring includes manual review coding adverse event data expert clinicians h4 Objectives h4 study explores use natural language processing NLP artificial intelligence AI methods streamline standardize clinician coding adverse event data Alzheimer s disease AD clinical trials h4 Design h4 quantitative retrospective study aimed develop gold standard AD adverse event data set evaluate predictive performance NLP based models classify adverse events determine automated coding efficient accurate reliable consistent clinician coding h4 Setting h4 study conducted University Southern California s Alzheimer s Therapeutic Research Institute ATRI ATRI serves clinical data coordinating center Alzheimer s Clinical Trial Consortium ACTC h4 Participants h4 collected demographic adverse event data completed clinical trials participants n 1920 symptomatic AD conducted 2005 2020 h4 Measurements h4 Original expert clinician confirmed,train,MED,,10.1016/j.tjpad.2024.100002,
41554771_MED,b,Parkinson,2026,novel hybrid model emotion detection text sequential transformer based approaches LSTM enhanced RoBERTa LER Text emotion detection essential task Natural Language Processing NLP applications customer support automation diagnosing mental health social media analysis precise emotion detection difficult problem human emotional states subtle ambiguous contextual Current models typically fail fully grasp subtleties overcome limitations current study proposes new hybrid architecture LSTM Enhanced RoBERTa LER combines sequential learning ability Long Short Term Memory LSTM networks deep contextual knowledge provided RoBERTa transformer model LER model proposed tested popular ISEAR emotion dataset registers impressive accuracy 88 surpasses robust baseline models model s performance evaluated standard metrics precision recall F1 score results hybrid approach efficiently detects intricate emotional cues improving state emotion detection real world context sensitive applications,train,MED,,10.1038/s41598-025-31984-1,
39803417_MED,b,Parkinson,2025,Artificial Intelligence Nephrology Clinical Applications Challenges Artificial intelligence AI increasingly used medical specialties nephrology lagged adopting incorporating machine learning techniques Nephrology positioned capitalize benefits AI abundance structured clinical data combined mathematical nature specialty makes attractive option AI applications AI play significant role addressing health inequities especially organ transplantation used detect rare diseases Fabry disease early review article aims increase awareness basic concepts machine learning discuss AI applications nephrology addresses challenges integrating AI clinical practice need creating AI competent nephrology workforce AI replace nephrologists able incorporate AI practice effectively undoubtedly provide better care patients integration AI technology longer just option necessity staying ahead field nephrology Finally AI contribute force multiplier transitioning value based care model,train,MED,,10.1016/j.xkme.2024.100927,
40416061_MED,c,Vascular dementia,2025,Integrative Machine Learning Approach Explore Glycosylation Signatures Immune Landscape Moyamoya Disease Moyamoya disease MMD rare chronic cerebrovascular disorder uncertain etiology abnormal glucose metabolism implicated contribution glycosylation related genes MMD remains elusive study analyzed 2 transcriptome data sets GSE189993 GSE131293 Gene Expression Omnibus GEO database identify 723 differentially expressed genes DEGs MMD patients controls Intersection genes known glycosylation related genes underwent Gene Ontology Kyoto Encyclopedia Genes Genomes KEGG enrichment analyses utilized machine learning select key hub genes followed immune cell infiltration correlation analyses depth immune cell analysis indicated CFP MGAT5B closely tied various immune components suggesting potential crosstalk glycosylation pathways immune regulation Notably CFP positively associated pDCs HLA CCR MGAT5B correlated B cells check points T helper cells showed negative relationship Tregs hinting immunoregulatory mechanism influencing MMD progression Motif TF annotation highlighted csibp M2095 motif highest normalized enrichment score NES 6 57 Reverse microRNA miRNA gene prediction identified 75 miRNAs regulating,train,MED,,10.1177/11779322251342412,
40609204_MED,c,Vascular dementia,2025,MIA CD163 promising diagnostic biomarkers vascular dementia multi method study combining WGCNA machine learning validation animal models clinical samples Vascular dementia VaD second common form dementia lacks reliable biomarkers early diagnosis integrated weighted gene expression network analysis WGCNA machine learning identify novel biomarkers immune metabolic pathways VaD Analysis GSE122063 dataset revealed 288 differentially expressed genes DEGs hub genes MIA CD163 OPALIN SNX31 prioritized LASSO regression Random Forest nomogram model incorporating genes achieved AUC 0 924 demonstrating high diagnostic accuracy External validation GSE186798 experimental studies confirmed significant upregulation MIA CD163 VaD patients 2VO rat model P 0 05 SNX31 OPALIN showed inconsistent significance Mechanistically MIA CD163 correlated macrophage polarization M1 M2 dysregulated oxidative phosphorylation pathways suggesting dual roles neuroinflammation metabolic reprogramming Serum ELISA validated elevated MIA 14 34 6 32 vs 5 23 4 89 ng mL CD163 141 31 71 27 vs 58 09 54 31 ng mL VaD patients,train,MED,,10.1016/j.intimp.2025.115146,
35994115_MED,c,Vascular dementia,2022,Multimodal tract based MRI metrics outperform brain markers determining cognitive impact small vessel disease related brain injury cerebral small vessel disease cSVD brain MRI markers cSVD related brain injury explain limited variance support individualized prediction investigate considering abnormalities brain tracts integrating multimodal metrics diffusion MRI dMRI structural MRI sMRI better capture cognitive performance cSVD patients established approaches based brain markers selected 102 patients 73 7 10 2 years old 59 males MRI visible SVD lesions sMRI dMRI Conventional linear models using demographics established brain markers used benchmark predicting individual cognitive scores Multi modal metrics 73 major brain tracts derived dMRI sMRI used established markers input feed forward artificial neural network ANN predict individual cognitive scores feature selection strategy implemented reduce risk overfitting Prediction performed leave cross validation evaluated R sup 2 sup correlation measured predicted cognitive scores Linear models predicted memory processing speed R sup 2 sup 0 26 R,train,MED,,10.1007/s00429-022-02546-2,
41422220_MED,b,Parkinson,2025,AI engineered multifunctional nanoplatforms synergistically bridging precision diagnosis intelligent therapy generation oncology integration artificial intelligence AI nanotechnology reshaping cancer diagnosis treatment context intelligent nanoplatforms multifunctional nanoscale systems designed optimized help AI capable combining tumor sensing targeted delivery controlled release adaptive response single platform AI analyze large scale multi omics clinical datasets support early cancer detection accurate diagnosis prognosis assessment refinement personalized treatment strategies nanotechnology enables precise tumor targeting site specific drug delivery diverse nanocarriers reducing systemic toxicity improving therapeutic efficacy interaction allows rational nanomedicine design optimizing key properties targeting capability stability responsiveness nano enabled imaging sensing provide high resolution data enhance model performance advances point personalized efficient strategies cancer diagnosis therapy monitoring challenges related data sharing standardization privacy ethics regulation development costs need addressed broader safer clinical implementation,train,MED,,10.1186/s12951-025-03947-1,
38767479_MED,e,Lewy body dementia,2025,Recent progress applications presynaptic dopaminergic positron emission tomography imaging parkinsonism Nowadays presynaptic dopaminergic positron emission tomography assesses deficiencies dopamine synthesis storage transport widely utilized early diagnosis differential diagnosis parkinsonism review provides comprehensive summary latest developments application presynaptic dopaminergic positron emission tomography imaging disorders manifest parkinsonism conducted thorough literature search using reputable databases PubMed Web Science Selection criteria involved identifying peer reviewed articles published 5 years emphasis relevance clinical applications findings studies highlight presynaptic dopaminergic positron emission tomography demonstrated potential diagnosing differentiating various Parkinsonian conditions assessing disease severity predicting prognosis employed conjunction imaging modalities advanced analytical methods presynaptic dopaminergic positron emission tomography validated reliable vivo biomarker validation extends screening exploring potential neuropathological mechanisms associated dopaminergic depletion summary insights gained interpreting studies crucial enhancing effectiveness preclinical investigations clinical trials ultimately advancing goals neuroregeneration parkinsonian disorders,train,MED,,10.4103/1673-5374.391180,
41306115_MED,a,Alzheimer,2025,Risk prediction mild cognitive impairment using electronic health record data h4 Introduction h4 Mild cognitive impairment MCI underdiagnosed primary care providers PCPs detection rates low 6 15 Predictive models support identification individuals risk enabling timely intervention h4 Methods h4 retrospective study conducted 271 054 cognitively unimpaired 14 501 confirmed MCI cohorts electronic health records machine learning model developed data driven variable selection approach based demographics comorbidities h4 Results h4 101 variables 26 chosen final model achieving overall area curve AUC 86 Age stratified AUCs 79 1 40 49 77 0 50 64 76 9 65 79 74 4 80 showing highest predictive performance younger age groups h4 Discussion h4 Demographic factors comorbidities serve effective predictors risk MCI model demonstrates strong predictive performance assists triage tool PCPs facilitating identification individuals MCI early treatment h4 Highlights h4 Predictive algorithms using electronic health records EHRs useful identifying individuals risk mild cognitive impairment MCI,train,MED,,10.1002/dad2.70209,
40649061_MED,b,Parkinson,2025,Machine Learning Models Pancreatic Cancer Survival Prediction Multi Model Analysis Stages Treatments Using Surveillance Epidemiology End Results SEER Database b Background b Pancreatic cancer lethal malignancies poor prognosis limited survival despite treatment advances Accurate survival modeling critical prognostication clinical decision making study primary aims 1 determine best fitting survival distribution patients diagnosed deceased pancreatic cancer stages treatment types 2 construct compare predictive risk classification models 3 evaluate survival probabilities using parametric semi parametric non parametric machine learning deep learning methods Stage IV patients receiving chemotherapy radiation b Methods b Using data SEER database parametric models Generalized Extreme Value Generalized Pareto Log Pearson 3 semi parametric Cox non parametric Kaplan Meier methods compared machine learning models gradient boosting neural network elastic net random forest Survival probability heatmaps constructed classification models developed risk stratification ROC curves accuracy goodness fit tests used model validation Statistical tests included Kruskal Wallis pairwise Wilcoxon chi square,train,MED,,10.3390/jcm14134686,
40103583_MED,e,Lewy body dementia,2025,causal association resting state intrinsic functional networks neurodegeneration Alterations resting state intrinsic functional networks associated neurodegenerative diseases onset cognitive symptoms Emerging hypotheses propose role resting state intrinsic functional networks alterations risk vulnerability neurodegeneration unknown intrinsic functional network alterations causal neurodegenerative diseases sought answer question using sample Mendelian randomization Using largest genome wide association study resting state intrinsic functional connectivity n 47 276 generated genetic instruments significance level 2 8 10 sup 11 sup proxy resting state intrinsic functional network features Based known brain regions implicated different neurodegenerative diseases generated genetically proxied resting state intrinsic functional features tested association paired neurodegenerative outcomes features parieto temporal regions Alzheimer dementia 111 326 cases 677 663 controls frontal region frontotemporal dementia 2154 cases 4308 controls temporal pole region semantic dementia 308 cases 616 controls occipital region Lewy body dementia LBD 2591 cases 4027 controls Major depressive disorder outcome 170 756 cases 329 443 controls,train,MED,,10.1093/braincomms/fcaf098,
41275008_MED,d,MCI,2025,Caudate nucleus atrophy neuroimaging feature mild cognitive impairment induced occupational aluminum exposure Occupational aluminum Al exposure linked mild cognitive impairment MCI neuroanatomical mechanisms remain unclear investigated gray matter volume GMV alterations specifically associated Al induced MCI study enrolled 86 participants 30 Al exposed MCI Al MCI 26 Al exposed cognitively normal Al HC 30 non exposed controls Non Al HC Structural MRI quantified brain GMV Plasma Al concentrations Montreal Cognitive Assessment MoCA Rey Auditory Verbal Learning Test AVLT Trail Making Test TMT assessed Al exposed individuals Intergroup GMV differences analyzed ANCOVA Partial correlations mediation analyses explored cognition GMV relationships Al MCI Al HC showed comparable plasma Al concentrations 42 74 26 00 vs 32 52 30 86 g L p 0 184 graded pattern bilateral caudate nucleus CAU atrophy observed severe atrophy Al MCI group intermediate atrophy Al HC group largest volumes Non Al HC group p 0 05 pairwise,train,MED,,10.1038/s41598-025-29829-y,
41573383_MED,e,Lewy body dementia,2025,alterations brain network functional gradients dynamic functional connectivity Alzheimer s disease resting state fMRI study h4 Background purpose h4 Alzheimer s disease AD common form dementia worldwide characterized progressive cognitive decline Extensive evidence dynamic functional connectivity dFC studies demonstrated unstable functional states reduced network flexibility impaired transitions large scale neurocognitive networks AD continuum temporal abnormalities embedded hierarchical spatial organization brain networks captured functional gradients FG combined FG dFC metrics provide mechanistically interpretable potentially sensitive imaging biomarkers remain elucidated h4 Methods h4 study enrolled 46 AD patients diagnosed according Amyloid Tau Neurodegeneration ATN biological diagnostic framework 37 age sex matched healthy controls HC participants underwent resting state fMRI Functional gradients derived using connectivity similarity matrices diffusion embedding aligned standardized dFC estimated sliding window approach clustered recurrent states Group differences assessed sample t tests Gaussian Random Field GRF correction Correlation analyses included ATN biomarkers cognitive scores linear support vector machine SVM leave,train,MED,,10.3389/fnagi.2025.1716076,
40170023_MED,c,Vascular dementia,2025,Detecting cognitive impairment cerebrovascular disease using gait dual tasks machine learning h4 Background h4 Cognitive impairment common stroke undetected study investigated using gait dual tasks help detect cognitive impairment stroke h4 Methods h4 analyzed gait neuropsychological data 47 participants Ontario Neurodegenerative Disease Research Initiative Based neuropsychological criteria participants categorized impaired n 29 cognitively normal n 18 Nested cross validation used model training hyperparameter tuning evaluation Grid search cross validation used optimize hyperparameters set feature selectors classifiers Different gait tests assessed separately h4 Results h4 best classification performance achieved using comprehensive set gait metrics measured electronic walkway included dual task costs performing subtractions ones Using Support Vector Machine SVM achieve sensitivity 96 6 specificity 61 1 optimized threshold 27 Montreal Cognitive Assessment MoCA revealed lower classification performance gait metrics differences classification results significant Combining classifications provided MoCA provided gait metrics majority voting approach resulted higher specificity 72 2 high sensitivity 93,train,MED,,10.1186/s12911-025-02979-9,
41373439_MED,c,Vascular dementia,2025,Monomeric CRP CRP Controlled Stress Pain Hypersensitization Novel Predictors Cognitive Disturbance AD Chronic Inflammatory Disease Chronic low grade systemic inflammation increasingly recognized key mediator linking stress pain sensitivity cognitive decline Central process acute phase reactants interleukin 6 IL 6 C reactive protein CRP serve biomarkers systemic inflammation promoting neuroimmune dysregulation Emerging evidence implicates IL 6 CRP axis amplification pain perception central sensitization stress hypersensitivity ultimately promoting neurodegenerative processes observed Alzheimer s disease AD vascular dementia Monomeric CRP mCRP proinflammatory isoform generated mechanical oxidative stress trigger histone modifications e g H3 citrullination activate endothelial immune cells exacerbate inflammatory pain pathways mechanisms modulated genetic epigenetic factors including IL 6 CRP NR3C1 gene variant expression promoter methylation stress responsive microRNAs intersect dysregulation hypothalamic pituitary adrenal HPA axis impairing immune resolution neurocognitive resilience Psychosocial stressors burden caregiving perfectionistic cognitive patterns amplify IL 6 CRP levels particularly pain present suggesting synergistic interaction emotional distress somatic,train,MED,,10.3390/ijms262311279,
40310409_MED,a,Alzheimer,2025,Machine Learning Deep Learning Healthcare Data Processing Analyzing Data Driven Decision Making Precise Medicine Artificial intelligence AI reshaping landscape healthcare data,train,MED,,10.3390/diagnostics15081051,
40621096_MED,b,Parkinson,2025,Insights gait performance Parkinson s disease latent features deep graph neural networks h4 Introdcution h4 Parkinson s Disease PD progressive neurodegenerative disorder primarily impacts motor function prevalent older adults worldwide Gait performance speed stride step shown play significant role diagnosis treatment rehabilitation Fortunately advancements computer science provided serial ways calculate gait related parameters offering accurate alternative complex imprecise assessments traditionally relied trained professionals current methods depend data preprocessing feature engineering require domain knowledge laborious human involvement require additional manual adjustments dealing new tasks h4 Methods h4 reduce model s reliance data preprocessing feature engineering traversal rules employed Spatial Temporal Graph Convolutional Networks ST GCN model defined distinct states complete gait cycle standstill S left swing L double support D right swing R turnaround T Using ST GCN extracted spatial temporal patterns states directly data enhancing accuracy gait parameter calculation Furthermore improve interpretability ST GCN model increase clinical relevance trained model,train,MED,,10.3389/fneur.2025.1567344,
35800236_MED,c,Vascular dementia,2022,Optimized Deconvolutional Algorithm based CT Perfusion Imaging Diagnosis Acute Cerebral Infarction apply deconvolution algorithm computer tomography CT perfusion imaging acute cerebral infarction ACI convolutional neural network CNN algorithm optimized RIU Net applied segment CT image equipped SE module enhance feature extraction ability BM3D algorithm Dn CNN Cascaded CNN compared denoising effects 80 patients ACI recruited grouped retrospective analysis control group utilized ordinary method observation group utilized algorithm proposed optimized model utilized extract feature information patient s CT images results showed SE module pooling added RIU Net network utilization rate key features raised specificity patients observation group 98 7 accuracy 93 7 detected number 1 6 0 2 specificity patients control group 93 2 accuracy 87 6 detected number 1 3 0 4 Obviously observation group superior control group respects P 0 05 conclusion optimized model demonstrates superb capabilities image denoising image segmentation accurately extract information diagnose ACI suggested clinically,train,MED,,10.1155/2022/8728468,
40747464_MED,b,Parkinson,2025,Artificial intelligence diagnosing bladder pathophysiology updated review future prospects h4 Background h4 Bladder pathophysiology encompasses wide array disorders including bladder cancer interstitial cystitis overactive underactive bladder bladder outlet obstruction involves conditions neurogenic bladder bladder infections trauma congenital anomalies conditions presents unique challenges diagnosis treatment Recent advancements artificial intelligence AI shown significant potential revolutionizing diagnostic methodologies domain h4 Objective h4 review provides updated comprehensive examination integration AI diagnosis bladder pathophysiology highlights key AI techniques including machine learning deep learning applications identifying classifying bladder conditions review assesses current AI driven diagnostic tools accuracy clinical utility Furthermore explores challenges limitations confronted implementation AI technologies data quality interpretability integration clinical workflows Finally paper discusses future directions advancements proposing pathways enhancing AI applications bladder pathophysiology diagnosis review aims provide valuable resource clinicians researchers technologists fostering depth understanding AI s roles potential transforming bladder disease diagnosis h4 Conclusion h4 AI demonstrates considerable promise enhancing diagnosis bladder,train,MED,,10.14440/bladder.2024.0054,
40755696_MED,a,Alzheimer,2025,Machine Learning Nursing Cross Disciplinary Review Rapid advancement artificial intelligence AI machine learning ML transforming healthcare nursing practice inevitably affected limited formal education leaves nurses hesitant integrate tools everyday care cross disciplinary review introduces fundamental concepts core types common evaluation metrices illustrated nursing specific examples ii catalogues main algorithmic applications nursing research iii describes ethical practical challenges clinical use structured search PubMed Embase Scopus IEEE Xplore ACM Digital Library 2015 2024 retrieved 1445 records duplication screening inclusion criteria peer reviewed English language studies developed implemented evaluated ML method clinical community health educational nursing context 61 papers analyzed Supervised approaches predominated unsupervised semi supervised techniques common Models evaluated mainly accuracy area receiver operating characteristic curve AUROC precision recall F1 score classification mean absolute squared error regression Applications spanned main categories 1 predictive risk assessment early warning systems 2 clinical decision support diagnostic aid 3 continuous patient monitoring 4 workflow staffing operational,train,MED,,10.7759/cureus.87181,
41226765_MED,b,Parkinson,2025,Artificial Intelligence Histopathological Analysis Predicting Immunotherapy Response Cutaneous Melanoma Artificial intelligence AI emerged transformative tool histopathology offering new opportunities enhance prognostic accuracy guide immunotherapy cutaneous melanoma prognostic significance tumor infiltrating lymphocytes TILs established manual assessment remains subjective labor intensive confined selected tissue regions Recent AI based approaches enabled automated reproducible quantification TIL density spatial immune profiling slide images providing comprehensive view tumor immune microenvironment melanoma methods demonstrated potential predict response immune checkpoint blockade spatially resolved TIL profiling emerging particularly powerful prognostic predictive biomarker review summarizes recent advances AI driven histopathologic analysis cutaneous melanoma focusing automated TIL quantification spatial immune profiling highlights innovations refine prognostic evaluation improve prediction immunotherapy outcomes,train,MED,,10.3390/ijms262110729,
38847164_MED,a,Alzheimer,2025,Comprehensive Review Deep Learning Techniques Alzheimer s Disease Diagnosis Alzheimer s Disease AD neurological illness causes memory loss gradually destroying brain cells deadly brain illness primarily strikes elderly impairing cognitive bodily abilities brain shrinkage occurs Modern techniques required accurate diagnosis AD Machine learning gained attraction medical field means determining person s risk developing AD early stages advanced soft computing neural network based Deep Learning DL methodologies garnered significant researchers automating early stage AD diagnosis comprehensive review necessary gain insights DL techniques advancement effective methods diagnosing AD review explores multiple biomarkers associated Alzheimer s Disease AD various DL methodologies including Deep Neural Networks DNN Convolutional Neural Networks CNN Recurrent Neural Networks RNN k nearest neighbor k NN Deep Boltzmann Machines DBM Deep Belief Networks DBN employed automating early diagnosis AD unique contributions review include classification ATN biomarkers Alzheimer s Disease AD systemic description diverse DL algorithms early AD assessment discussion widely,train,MED,,10.2174/0115680266310776240524061252,
